game_date,game_datetime,home_team,away_team,home_odds,away_odds,home_score,away_score,home_team_abbr,away_team_abbr
2025-08-26,2025-08-26,138,134,-125.0,104.0,3,8,St. Louis Cardinals,Pittsburgh Pirates
2025-08-26,2025-08-26,158,109,-182.0,150.0,9,8,Milwaukee Brewers,Arizona Diamondbacks
2025-08-26,2025-08-26,145,118,100.0,-120.0,4,5,Chicago White Sox,Kansas City Royals
2025-08-26,2025-08-26,121,143,-110.0,-110.0,6,5,New York Mets,Philadelphia Phillies
2025-08-26,2025-08-26,141,142,-208.0,170.0,5,7,Toronto Blue Jays,Minnesota Twins
2025-08-26,2025-08-26,147,120,-200.0,165.0,5,1,New York Yankees,Washington Nationals
2025-08-26,2025-08-26,146,144,104.0,-125.0,2,11,Miami Marlins,Atlanta Braves
2025-08-26,2025-08-26,114,139,-115.0,-105.0,3,0,Cleveland Guardians,Tampa Bay Rays
2025-08-26,2025-08-26,110,111,100.0,-120.0,0,5,Baltimore Orioles,Boston Red Sox
2025-08-25,2025-08-25,119,113,-135.0,114.0,7,0,Los Angeles Dodgers,Cincinnati Reds
2025-08-25,2025-08-25,133,116,185.0,-227.0,8,3,Athletics,Detroit Tigers
2025-08-25,2025-08-25,136,135,-125.0,104.0,9,6,Seattle Mariners,San Diego Padres
2025-08-25,2025-08-25,140,108,-200.0,165.0,0,4,Texas Rangers,Los Angeles Angels
2025-08-25,2025-08-25,138,134,-135.0,114.0,7,6,St. Louis Cardinals,Pittsburgh Pirates
2025-08-25,2025-08-25,158,109,-189.0,154.0,7,5,Milwaukee Brewers,Arizona Diamondbacks
2025-08-25,2025-08-25,145,118,114.0,-135.0,7,0,Chicago White Sox,Kansas City Royals
2025-08-25,2025-08-25,121,143,110.0,-130.0,13,3,New York Mets,Philadelphia Phillies
2025-08-25,2025-08-25,141,142,-149.0,125.0,10,4,Toronto Blue Jays,Minnesota Twins
2025-08-25,2025-08-25,147,120,-250.0,200.0,10,5,New York Yankees,Washington Nationals
2025-08-25,2025-08-25,146,144,100.0,-120.0,2,1,Miami Marlins,Atlanta Braves
2025-08-25,2025-08-25,114,139,-118.0,-102.0,0,9,Cleveland Guardians,Tampa Bay Rays
2025-08-25,2025-08-25,110,111,-102.0,-118.0,3,4,Baltimore Orioles,Boston Red Sox
2025-08-24,2025-08-24,147,111,-167.0,140.0,7,2,New York Yankees,Boston Red Sox
2025-08-24,2025-08-24,109,113,-137.0,114.0,1,6,Arizona Diamondbacks,Cincinnati Reds
2025-08-24,2025-08-24,136,133,-182.0,150.0,11,4,Seattle Mariners,Athletics
2025-08-24,2025-08-24,135,119,-110.0,-110.0,2,8,San Diego Padres,Los Angeles Dodgers
2025-08-24,2025-08-24,108,112,120.0,-143.0,3,4,Los Angeles Angels,Chicago Cubs
2025-08-24,2025-08-24,140,114,-133.0,110.0,5,0,Texas Rangers,Cleveland Guardians
2025-08-24,2025-08-24,145,142,-105.0,-115.0,8,0,Chicago White Sox,Minnesota Twins
2025-08-24,2025-08-24,158,137,-139.0,114.0,3,4,Milwaukee Brewers,San Francisco Giants
2025-08-24,2025-08-24,116,118,-149.0,125.0,8,10,Detroit Tigers,Kansas City Royals
2025-08-24,2025-08-24,146,141,114.0,-137.0,5,3,Miami Marlins,Toronto Blue Jays
2025-08-24,2025-08-24,144,121,110.0,-133.0,4,3,Atlanta Braves,New York Mets
2025-08-24,2025-08-24,110,117,-137.0,114.0,3,2,Baltimore Orioles,Houston Astros
2025-08-24,2025-08-24,143,120,-278.0,220.0,3,2,Philadelphia Phillies,Washington Nationals
2025-08-24,2025-08-24,139,138,-139.0,114.0,7,2,Tampa Bay Rays,St. Louis Cardinals
2025-08-24,2025-08-24,134,115,-303.0,240.0,4,0,Pittsburgh Pirates,Colorado Rockies
2025-08-23,2025-08-23,136,133,-175.0,145.0,1,2,Seattle Mariners,Athletics
2025-08-23,2025-08-23,108,112,129.0,-154.0,1,12,Los Angeles Angels,Chicago Cubs
2025-08-23,2025-08-23,135,119,120.0,-141.0,5,1,San Diego Padres,Los Angeles Dodgers
2025-08-23,2025-08-23,109,113,100.0,-120.0,10,1,Arizona Diamondbacks,Cincinnati Reds
2025-08-23,2025-08-23,144,121,104.0,-125.0,2,9,Atlanta Braves,New York Mets
2025-08-23,2025-08-23,145,142,-110.0,-110.0,7,3,Chicago White Sox,Minnesota Twins
2025-08-23,2025-08-23,158,137,-141.0,120.0,1,7,Milwaukee Brewers,San Francisco Giants
2025-08-23,2025-08-23,110,117,-120.0,100.0,8,9,Baltimore Orioles,Houston Astros
2025-08-23,2025-08-23,140,114,-130.0,110.0,10,0,Texas Rangers,Cleveland Guardians
2025-08-23,2025-08-23,134,115,-182.0,150.0,5,1,Pittsburgh Pirates,Colorado Rockies
2025-08-23,2025-08-23,116,118,-125.0,104.0,4,2,Detroit Tigers,Kansas City Royals
2025-08-23,2025-08-23,143,120,-250.0,200.0,6,4,Philadelphia Phillies,Washington Nationals
2025-08-23,2025-08-23,146,141,125.0,-149.0,6,7,Miami Marlins,Toronto Blue Jays
2025-08-23,2025-08-23,147,111,-105.0,-115.0,1,12,New York Yankees,Boston Red Sox
2025-08-22,2025-08-22,136,133,-227.0,185.0,3,2,Seattle Mariners,Athletics
2025-08-22,2025-08-22,109,113,-130.0,110.0,6,5,Arizona Diamondbacks,Cincinnati Reds
2025-08-22,2025-08-22,135,119,104.0,-125.0,2,1,San Diego Padres,Los Angeles Dodgers
2025-08-22,2025-08-22,108,112,110.0,-133.0,2,3,Los Angeles Angels,Chicago Cubs
