date,game_id,home_team,away_team,venue,home_edge_score,away_edge_score,edge_diff,ou_score,ou_convergence_boost,model_total,actual_total,home_score,away_score,home_won,bet_signal,bet_side,model_win_prob,diff_signal,diff_side,ou_signal,ml_result,diff_result,ou_result,home_zone,home_pitch,home_walk,home_hand,away_zone,away_pitch,away_walk,away_hand,park_factor,park_weather_adj,home_bp_mod,away_bp_mod,home_bullpen_score,away_bullpen_score,home_moneyline,away_moneyline,ml_signal,ml_model_prob,ml_line_prob,ml_value_edge,ml_bet_ml,ml_profit,diff_gap,diff_model_prob,diff_line_prob,diff_value_edge,diff_bet_ml,diff_profit
2025-06-21,777422,New York Yankees,Baltimore Orioles,Yankee Stadium,47.78,37.64,10.1,60.8,0.0,9.4,9,9,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.92,11.4,6.77,10.0,0.0,21.33,15.0,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-175.0,145.0,NO BET,,,,,,10.1,,,,,
2025-06-21,777412,Minnesota Twins,Milwaukee Brewers,Target Field,49.42,58.8,9.4,56.7,0.0,8.9,9,0,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,12.43,21.37,8.57,10.0,34.59,11.07,4.19,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-137.0,114.0,NO BET,,,,,,9.4,,,,,
2025-06-21,777415,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,64.55,52.89,11.7,56.2,0.0,8.8,11,6,5,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,20.54,17.35,15.0,10.0,16.22,12.76,15.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-200.0,165.0,NO BET,,,,,,11.7,,,,,
2025-06-21,777419,Chicago Cubs,Seattle Mariners,Wrigley Field,47.15,34.27,12.9,64.6,0.0,9.7,17,10,7,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,15.68,16.79,6.29,10.0,7.57,6.04,12.55,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-175.0,145.0,NO BET,,,,,,12.9,53.2,60.9,-7.7,,
2025-06-21,777418,Toronto Blue Jays,Chicago White Sox,Rogers Centre,60.29,55.51,4.8,35.0,-15.0,7.8,8,7,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.05,30.0,9.01,10.0,14.05,26.33,8.41,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-208.0,170.0,NO BET,,,,,,4.8,,,,,
2025-06-21,777417,San Francisco Giants,Boston Red Sox,Oracle Park,20.59,34.62,14.0,61.1,0.0,9.8,5,3,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,16.81,0.0,7.5,3.78,21.66,5.47,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,14.0,53.5,46.9,6.6,104.0,-100
2025-06-21,777421,Pittsburgh Pirates,Texas Rangers,PNC Park,52.19,32.94,19.2,57.7,0.0,9.1,5,2,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,9.19,26.26,9.48,10.0,9.73,17.48,1.21,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,19.2,54.8,50.0,4.8,-110.0,-100
2025-06-21,777424,Miami Marlins,Atlanta Braves,loanDepot park,55.67,67.62,12.0,34.8,-15.0,7.7,7,0,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,22.16,25.71,0.0,10.0,19.46,24.7,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-167.0,NO BET,,,,,,12.0,,,,,
2025-06-21,777413,San Diego Padres,Kansas City Royals,Petco Park,49.61,36.68,12.9,57.0,0.0,9.1,6,5,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,10.27,28.14,5.31,10.0,9.19,16.91,5.02,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-154.0,129.0,NO BET,,,,,,12.9,53.2,58.1,-4.9,,
2025-06-21,777423,Philadelphia Phillies,New York Mets,Citizens Bank Park,44.64,33.95,10.7,59.3,0.0,9.4,15,4,11,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,15.52,14.2,4.5,6.49,13.12,7.67,10.0,1.0,0.0,0.0,0.0,55.0,55.0,100.0,-120.0,NO BET,,,,,,10.7,,,,,
2025-06-21,777410,Colorado Rockies,Arizona Diamondbacks,Coors Field,49.78,38.12,11.7,60.0,0.0,9.3,8,3,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,19.46,11.33,7.87,10.0,7.57,22.21,6.23,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,165.0,-200.0,NO BET,,,,,,11.7,,,,,
2025-06-21,777414,Los Angeles Angels,Houston Astros,Angel Stadium,40.03,33.49,6.5,59.0,0.0,9.4,10,9,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.03,18.98,4.87,12.5,8.11,12.43,4.82,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-125.0,104.0,NO BET,,,,,,6.5,,,,,
2025-06-21,777411,Athletics,Cleveland Guardians,Sutter Health Park,41.67,39.72,2.0,57.6,0.0,9.2,6,2,4,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.57,15.42,11.91,4.5,5.41,26.12,5.74,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-137.0,NO BET,,,,,,2.0,,,,,
2025-06-21,777416,Los Angeles Dodgers,Washington Nationals,Dodger Stadium,28.04,42.22,14.2,60.7,0.0,9.6,10,3,7,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,0.0,23.21,3.96,4.5,13.51,0.0,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-278.0,225.0,NO BET,,,,,,14.2,53.5,29.5,24.0,225.0,225.0
2025-06-22,777406,New York Yankees,Baltimore Orioles,Yankee Stadium,32.56,46.34,13.8,62.1,0.0,9.6,6,4,2,True,NO BET,,,AWAY,,NO BET,NO BET,LOSS,NO BET,4.86,18.63,5.48,7.5,12.97,16.13,11.02,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-222.0,179.0,NO BET,,,,,,13.8,53.4,34.2,19.2,179.0,-100
2025-06-22,777409,Tampa Bay Rays,Detroit Tigers,George M. Steinbrenner Field,47.22,54.78,7.6,57.2,0.0,9.0,12,3,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.03,17.97,14.02,10.0,11.89,27.7,12.03,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,7.6,,,,,
2025-06-22,777404,Pittsburgh Pirates,Texas Rangers,PNC Park,53.33,17.85,35.5,64.9,0.0,9.7,11,8,3,True,HOME,HOME,0.522,HOME,,NO BET,NO BET,WIN,NO BET,12.43,28.62,7.46,10.0,0.0,11.92,2.19,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-118.0,-102.0,NO BET,,,,,,35.5,58.9,51.7,7.1,-118.0,84.75
2025-06-22,777408,Toronto Blue Jays,Chicago White Sox,Rogers Centre,39.9,53.21,13.3,59.1,0.0,9.1,6,2,4,False,NO BET,,,AWAY,,NO BET,NO BET,WIN,NO BET,0.54,30.0,7.56,10.0,17.84,30.0,3.7,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-208.0,170.0,NO BET,,,,,,13.3,53.3,35.4,17.9,170.0,170.0
2025-06-22,777402,Miami Marlins,Atlanta Braves,loanDepot park,58.89,69.73,10.8,34.2,-15.0,7.7,8,5,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.92,25.52,5.79,10.0,36.22,17.6,4.57,10.0,1.0,0.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,10.8,,,,,
2025-06-22,777401,Minnesota Twins,Milwaukee Brewers,Target Field,45.88,39.33,6.6,62.4,0.0,9.5,17,8,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.54,25.3,15.0,10.0,18.92,11.14,2.62,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-137.0,114.0,NO BET,,,,,,6.6,,,,,
2025-06-22,777407,St. Louis Cardinals,Cincinnati Reds,Busch Stadium,40.26,58.29,18.0,59.5,0.0,9.2,5,1,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,1.62,15.83,15.0,10.0,27.57,19.63,7.2,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,18.0,54.5,51.1,3.4,,
2025-06-22,777403,Chicago Cubs,Seattle Mariners,Wrigley Field,40.26,61.03,20.8,60.8,0.0,9.2,20,6,14,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,2.7,14.03,15.0,10.0,18.38,22.52,15.0,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,20.8,55.2,53.1,2.1,,
2025-06-22,777399,Colorado Rockies,Arizona Diamondbacks,Coors Field,45.58,51.76,6.2,60.6,0.0,9.3,6,4,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,25.41,11.52,0.0,7.5,9.19,21.74,14.39,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,154.0,-189.0,NO BET,,,,,,6.2,,,,,
2025-06-22,777400,Athletics,Cleveland Guardians,Sutter Health Park,40.19,34.48,5.7,62.5,0.0,9.6,3,0,3,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.35,13.85,6.68,10.0,0.0,12.61,14.92,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,5.7,,,,,
2025-06-22,777395,San Francisco Giants,Boston Red Sox,Oracle Park,39.93,27.1,12.8,59.8,0.0,9.6,14,9,5,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,15.14,17.51,0.0,7.5,0.0,12.45,8.61,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-167.0,135.0,NO BET,,,,,,12.8,53.2,59.5,-6.3,,
2025-06-22,777397,Los Angeles Angels,Houston Astros,Angel Stadium,56.07,45.49,10.6,54.6,0.0,8.8,15,7,8,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,20.54,17.18,5.51,12.5,12.97,14.47,8.41,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,10.6,,,,,
2025-06-22,777398,Los Angeles Dodgers,Washington Nationals,Dodger Stadium,28.04,26.23,1.8,63.8,0.0,10.0,20,13,7,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,23.21,3.96,4.5,14.05,5.96,1.3,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-250.0,200.0,NO BET,,,,,,1.8,,,,,
2025-06-22,777396,San Diego Padres,Kansas City Royals,Petco Park,51.87,31.9,20.0,58.7,0.0,9.3,5,3,2,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,17.3,15.51,7.61,10.0,0.0,15.49,10.95,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,20.0,55.0,52.2,2.8,,
2025-06-22,777405,Philadelphia Phillies,New York Mets,Citizens Bank Park,46.96,32.16,14.8,63.5,0.0,9.7,8,7,1,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,15.68,10.31,9.89,10.0,13.51,13.67,3.62,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,14.8,53.7,52.2,1.5,,
2025-06-23,777394,Baltimore Orioles,Texas Rangers,Oriole Park at Camden Yards,40.4,45.2,4.8,59.2,0.0,9.3,6,6,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.35,30.0,0.39,4.5,16.76,18.12,5.3,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,4.8,,,,,
2025-06-23,777389,New York Mets,Atlanta Braves,Citi Field,58.09,38.68,19.4,60.1,0.0,9.2,5,2,3,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,13.51,20.41,13.61,12.5,7.03,14.52,12.96,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,19.4,54.9,42.6,12.2,125.0,-100
2025-06-23,777390,Cincinnati Reds,New York Yankees,Great American Ball Park,39.89,26.55,13.3,65.5,0.0,9.9,7,6,1,True,NO BET,,,HOME,,OVER,NO BET,WIN,LOSS,10.27,8.29,10.86,10.0,0.0,16.34,7.93,10.0,1.01,-2.0,0.0,0.0,55.0,55.0,104.0,-125.0,NO BET,,,,,,13.3,53.3,46.9,6.5,104.0,104.0
2025-06-23,777388,Minnesota Twins,Seattle Mariners,Target Field,48.59,54.96,6.4,55.8,0.0,8.9,13,2,11,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.11,21.06,12.01,7.5,17.3,11.04,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,110.0,-130.0,NO BET,,,,,,6.4,,,,,
2025-06-23,777393,Chicago White Sox,Arizona Diamondbacks,Rate Field,42.95,41.85,1.1,60.7,0.0,9.4,10,0,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,17.3,7.2,8.27,7.5,3.24,30.0,7.54,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,1.1,,,,,
2025-06-23,777391,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,49.14,43.34,5.8,60.9,0.0,9.3,9,4,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,18.38,11.27,7.51,12.5,20.0,19.95,0.0,10.0,1.02,-2.0,0.0,0.0,55.0,55.0,-167.0,140.0,NO BET,,,,,,5.8,,,,,
2025-06-23,777392,St. Louis Cardinals,Chicago Cubs,Busch Stadium,44.84,45.32,0.5,59.6,0.0,9.3,10,8,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.03,15.95,14.63,7.5,15.14,17.45,7.35,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,0.5,,,,,
2025-06-23,777381,Los Angeles Angels,Boston Red Sox,Angel Stadium,37.96,63.54,25.6,56.3,0.0,8.9,14,9,5,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,0.0,14.94,15.0,7.5,21.62,22.24,9.8,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-102.0,-118.0,NO BET,,,,,,25.6,56.4,51.7,4.7,-118.0,-100
2025-06-23,777382,San Diego Padres,Washington Nationals,Petco Park,28.04,22.26,5.8,63.5,0.0,9.9,16,6,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,0.0,23.21,3.96,4.5,3.24,10.53,3.08,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-189.0,154.0,NO BET,,,,,,5.8,,,,,
2025-06-24,777380,Baltimore Orioles,Texas Rangers,Oriole Park at Camden Yards,36.88,43.56,6.7,61.1,0.0,9.5,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,7.03,15.87,7.08,10.0,19.46,20.53,0.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,6.7,,,,,
2025-06-24,777386,Detroit Tigers,Athletics,Comerica Park,46.24,21.8,24.4,65.8,0.0,9.9,15,11,4,True,HOME,HOME,0.5266,HOME,,OVER,NO BET,NO VALUE,WIN,0.0,30.0,14.4,7.5,1.62,11.31,8.31,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-333.0,260.0,NO BET,,,,,,24.4,56.1,73.5,-17.3,,
2025-06-24,777384,Cleveland Guardians,Toronto Blue Jays,Progressive Field,48.82,44.73,4.1,55.1,0.0,8.9,16,6,10,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.27,26.8,4.15,12.5,9.73,16.87,10.87,10.0,1.0,0.0,0.0,0.0,55.0,55.0,114.0,-139.0,NO BET,,,,,,4.1,,,,,
2025-06-24,777387,New York Mets,Atlanta Braves,Citi Field,49.85,36.28,13.6,62.1,0.0,9.5,11,4,7,False,NO BET,,,HOME,HOME,NO BET,NO BET,LOSS,NO BET,14.05,22.69,6.58,10.0,12.43,7.88,9.69,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,120.0,-143.0,NO BET,,,,,,13.6,53.4,43.6,9.8,120.0,-100
2025-06-24,777385,Cincinnati Reds,New York Yankees,Great American Ball Park,51.61,36.81,14.8,61.7,0.0,9.4,9,5,4,True,NO BET,,,HOME,,NO BET,NO BET,WIN,NO BET,15.68,15.87,10.54,10.0,8.65,14.4,7.51,12.5,1.01,-2.0,0.0,0.0,55.0,55.0,140.0,-167.0,NO BET,,,,,,14.8,53.7,40.0,13.7,140.0,140.0
2025-06-24,777378,Kansas City Royals,Tampa Bay Rays,Kauffman Stadium,55.53,52.76,2.8,47.4,-8.0,8.5,6,1,5,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,6.49,28.52,15.0,10.0,21.08,21.03,5.41,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-143.0,120.0,NO BET,,,,,,2.8,,,,,
2025-06-24,777375,Minnesota Twins,Seattle Mariners,Target Field,41.35,36.22,5.1,59.2,0.0,9.4,11,5,6,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,2.7,16.43,12.89,10.0,9.19,9.38,9.01,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,5.1,,,,,
2025-06-24,777383,Chicago White Sox,Arizona Diamondbacks,Rate Field,31.32,47.8,16.5,63.7,0.0,9.7,5,1,4,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,18.38,6.55,0.0,4.5,3.78,26.59,15.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,100.0,-120.0,NO BET,,,,,,16.5,54.1,52.2,1.9,,
2025-06-24,777374,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,45.73,59.23,13.5,59.9,0.0,9.1,12,9,3,True,NO BET,,,AWAY,,NO BET,NO BET,LOSS,NO BET,16.22,15.74,5.61,10.0,24.86,17.4,9.45,10.0,1.02,-2.0,0.0,0.0,55.0,55.0,-208.0,170.0,NO BET,,,,,,13.5,53.4,35.4,17.9,170.0,-100
2025-06-24,777373,St. Louis Cardinals,Chicago Cubs,Busch Stadium,41.87,59.54,17.7,59.6,0.0,9.2,15,8,7,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,5.95,10.79,15.0,10.0,21.08,13.71,15.0,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,-105.0,-115.0,NO BET,,,,,,17.7,54.4,51.1,3.3,,
2025-06-24,777377,Houston Astros,Philadelphia Phillies,Daikin Park,67.11,67.96,0.8,38.3,-15.0,8.0,1,1,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,30.27,21.62,8.03,4.5,40.0,10.48,8.11,4.5,1.0,-2.0,0.0,0.0,55.0,55.0,-154.0,129.0,NO BET,,,,,,0.8,,,,,
2025-06-24,777379,Colorado Rockies,Los Angeles Dodgers,Coors Field,31.14,31.63,0.5,61.0,0.0,9.6,16,7,9,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,13.51,6.71,0.0,10.0,0.54,22.65,4.76,12.5,1.0,0.0,0.0,0.0,55.0,55.0,200.0,-250.0,NO BET,,,,,,0.5,,,,,
2025-06-24,777376,Los Angeles Angels,Boston Red Sox,Angel Stadium,39.51,53.85,14.3,55.8,0.0,9.0,5,3,2,True,NO BET,,,AWAY,,NO BET,NO BET,NO VALUE,NO BET,3.78,20.46,6.74,12.5,17.84,14.63,12.84,7.5,1.0,0.0,0.0,0.0,55.0,55.0,140.0,-169.0,NO BET,,,,,,14.3,53.6,60.1,-6.5,,
2025-06-24,777372,San Diego Padres,Washington Nationals,Petco Park,34.22,24.02,10.2,62.2,0.0,9.8,7,4,3,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,3.24,22.07,4.79,7.5,2.7,12.73,3.72,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-167.0,135.0,NO BET,,,,,,10.2,,,,,
2025-06-24,777364,San Francisco Giants,Miami Marlins,Oracle Park,62.86,28.59,34.3,55.5,0.0,9.1,6,2,4,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,19.46,21.48,10.04,10.0,0.0,14.1,8.81,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-182.0,150.0,NO BET,,,,,,34.3,58.6,61.7,-3.2,,
2025-06-25,777370,Chicago White Sox,Arizona Diamondbacks,Rate Field,41.1,51.57,10.5,59.4,0.0,9.2,10,7,3,True,NO BET,,,NO BET,AWAY,NO BET,NO BET,NO BET,NO BET,14.05,16.95,4.31,7.5,15.68,26.92,6.28,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,10.5,,,,,
2025-06-25,777361,Milwaukee Brewers,Pittsburgh Pirates,American Family Field,37.98,57.27,19.3,61.5,0.0,9.2,6,4,2,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,LOSS,NO BET,7.03,16.52,7.86,10.0,13.51,26.75,13.45,10.0,1.02,-2.0,0.0,0.0,55.0,55.0,-110.0,-110.0,NO BET,,,,,,19.3,54.8,50.0,4.8,-110.0,-100
2025-06-25,777362,Los Angeles Angels,Boston Red Sox,Angel Stadium,48.85,49.32,0.5,54.8,0.0,8.9,7,5,2,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,11.35,16.74,11.58,7.5,11.35,15.25,12.55,12.5,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,0.5,,,,,
2025-06-25,777360,San Diego Padres,Washington Nationals,Petco Park,47.98,28.76,19.2,59.5,0.0,9.4,1,1,0,True,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,5.95,22.38,11.54,10.0,8.11,14.85,1.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-141.0,120.0,NO BET,,,,,,19.2,54.8,56.3,-1.5,,
2025-06-25,777365,Baltimore Orioles,Texas Rangers,Oriole Park at Camden Yards,38.52,50.46,11.9,59.1,0.0,9.2,7,0,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,1.62,29.91,6.79,7.5,12.97,17.15,15.0,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,11.9,,,,,
2025-06-25,777371,Detroit Tigers,Athletics,Comerica Park,83.83,19.39,64.4,58.9,0.0,9.1,3,0,3,False,HOME,HOME,0.6558,NO BET,,NO BET,NO VALUE,NO BET,NO BET,34.59,20.08,12.16,12.5,1.62,14.65,0.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-189.0,154.0,HOME,66.0,62.4,3.5,,,64.4,,,,,
2025-06-25,777368,Cleveland Guardians,Toronto Blue Jays,Progressive Field,45.02,49.59,4.6,55.5,0.0,9.0,9,5,4,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,10.81,20.3,5.7,10.0,13.51,15.74,14.6,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,4.6,,,,,
2025-06-25,777369,New York Mets,Atlanta Braves,Citi Field,47.92,37.19,10.7,62.2,0.0,9.5,10,7,3,True,NO BET,,,NO BET,HOME,NO BET,NO BET,NO BET,NO BET,14.05,18.24,7.63,10.0,12.43,8.1,10.28,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,-141.0,120.0,NO BET,,,,,,10.7,,,,,
2025-06-25,777367,Cincinnati Reds,New York Yankees,Great American Ball Park,45.33,38.9,6.4,62.3,0.0,9.5,8,1,7,False,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,5.95,15.82,15.0,10.0,11.89,18.53,7.86,4.5,1.01,-2.0,0.0,0.0,55.0,55.0,170.0,-208.0,NO BET,,,,,,6.4,,,,,
2025-06-25,777359,Kansas City Royals,Tampa Bay Rays,Kauffman Stadium,33.71,46.54,12.8,61.5,0.0,9.5,3,0,3,False,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,0.0,17.17,10.62,10.0,6.49,23.05,13.44,10.0,1.0,-2.0,0.0,0.0,55.0,55.0,110.0,-130.0,NO BET,,,,,,12.8,53.2,54.3,-1.1,,
2025-06-25,777363,Minnesota Twins,Seattle Mariners,Target Field,48.37,49.34,1.0,55.1,0.0,8.9,2,2,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,4.86,21.02,15.0,7.5,11.89,12.42,15.0,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-120.0,100.0,NO BET,,,,,,1.0,,,,,
2025-06-25,777357,St. Louis Cardinals,Chicago Cubs,Busch Stadium,51.75,35.08,16.7,61.8,0.0,9.5,8,0,8,False,NO BET,,,HOME,,NO BET,NO BET,LOSS,NO BET,17.3,8.73,13.02,10.0,11.35,16.48,4.81,7.5,1.0,-2.0,0.0,0.0,55.0,55.0,125.0,-149.0,NO BET,,,,,,16.7,54.2,42.6,11.6,125.0,-100
2025-06-25,777366,Houston Astros,Philadelphia Phillies,Daikin Park,37.23,55.79,18.6,59.8,0.0,9.2,2,2,0,True,NO BET,,,AWAY,AWAY,NO BET,NO BET,NO VALUE,NO BET,6.49,14.68,7.25,12.5,18.92,18.86,9.83,12.5,1.0,-2.0,0.0,0.0,55.0,55.0,135.0,-161.0,NO BET,,,,,,18.6,54.6,59.2,-4.5,,
2025-06-25,777358,Colorado Rockies,Los Angeles Dodgers,Coors Field,33.49,44.08,10.6,60.3,0.0,9.5,9,1,8,False,NO BET,,,NO BET,AWAY,NO BET,NO BET,NO BET,NO BET,8.65,2.33,10.41,7.5,4.32,28.79,8.69,10.0,1.0,0.0,0.0,0.0,55.0,55.0,260.0,-333.0,NO BET,,,,,,10.6,,,,,
2025-06-25,777355,San Francisco Giants,Miami Marlins,Oracle Park,67.19,43.84,23.3,51.7,0.0,8.7,13,5,8,False,NO BET,,,HOME,HOME,NO BET,NO BET,NO VALUE,NO BET,21.62,15.92,14.54,10.0,21.08,13.14,0.84,10.0,0.97,0.0,0.0,0.0,55.0,55.0,-227.0,185.0,NO BET,,,,,,23.3,55.8,66.4,-10.6,,
2025-06-26,777351,Detroit Tigers,Athletics,Comerica Park,49.6,60.91,11.3,43.4,-8.0,8.2,8,8,0,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,8.65,30.0,4.48,12.5,24.86,16.45,9.26,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-143.0,120.0,NO BET,,,,,,11.3,,,,,
2025-06-26,777354,Cleveland Guardians,Toronto Blue Jays,Progressive Field,69.32,51.48,17.8,52.1,0.0,8.4,6,0,6,False,HOME,HOME,0.6334,HOME,,NO BET,NO BET,NO VALUE,NO BET,19.46,30.0,10.91,10.0,17.84,20.05,9.41,4.5,1.0,0.0,0.0,0.0,55.0,55.0,-137.0,114.0,NO BET,,,,,,17.8,54.5,55.3,-0.8,,
2025-06-26,777356,Minnesota Twins,Seattle Mariners,Target Field,49.52,43.4,6.1,58.4,0.0,9.2,11,10,1,True,NO BET,,,NO BET,,NO BET,NO BET,NO BET,NO BET,14.59,18.0,6.93,10.0,16.76,8.6,7.81,10.0,1.0,0.0,0.0,0.0,55.0,55.0,-130.0,110.0,NO BET,,,,,,6.1,,,,,
